gestor_red,provincia,municipio,lat,lon,subestacion_nombre,subestacion,kv,cap_disp,cap_comp,cap_ocup,cap_no_eval,comentarios,cap_total,porcentaje_disponible,color,radius
IBERDROLA,MADRID,MADRID,40.382949,-3.74646,STR BUENOS AIR PM,5310.0,15.0,0.0,1.0,7.04,0.0,(1),8.04,0.0,red,3.1492805198824074
IBERDROLA,MADRID,MADRID,40.382949,-3.74646,STR BUENOS AIR PM,5310.0,45.0,0.0,1.0,3.74,0.0,(1),4.74,0.0,red,3.0880086647067926
IBERDROLA,MADRID,CABANILLAS DE LA SIERRA,40.820291,-3.628466,STR CABANILLAS,4092.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,CABANILLAS DE LA SIERRA,40.820291,-3.628466,STR CABANILLAS,4092.0,20.0,0.0,0.0,12.3,0.0,,12.3,0.0,red,3.2283769147454744
IBERDROLA,MADRID,CABANILLAS DE LA SIERRA,40.820291,-3.628466,STR CABANILLAS,4092.0,20.0,0.0,0.0,7.66,0.0,,7.66,0.0,red,3.1422249729227913
IBERDROLA,MADRID,CERCEDILLA,40.734349,-4.042652,STR CERCEDILLA,4089.0,20.0,0.0,0.0,6.89,0.0,,6.89,0.0,red,3.127928206715148
IBERDROLA,MADRID,CERCEDILLA,40.734349,-4.042652,STR CERCEDILLA,4089.0,20.0,0.0,0.0,6.08,0.0,,6.08,0.0,red,3.1128887513538603
IBERDROLA,MADRID,CERCEDILLA,40.734349,-4.042652,STR CERCEDILLA,4089.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,CERCEDILLA,40.734349,-4.042652,STR CERCEDILLA,4089.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,GETAFE,40.304095,-3.692963,STR CERRO ANGELES,4918.0,45.0,0.0,1.0,0.98,0.0,(1),1.98,0.0,red,3.036763113105369
IBERDROLA,MADRID,GETAFE,40.304095,-3.692963,STR CERRO ANGELES,4918.0,15.0,0.0,1.0,7.91,0.0,(1),8.91,0.0,red,3.165434008974161
IBERDROLA,MADRID,GETAFE,40.305559,-3.748226,STR CERRO BUENAVISTA,4916.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,GETAFE,40.305559,-3.748226,STR CERRO BUENAVISTA,4916.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,GETAFE,40.305559,-3.748226,STR CERRO BUENAVISTA,4916.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,GETAFE,40.305559,-3.748226,STR CERRO BUENAVISTA,4916.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,GETAFE,40.311262,-3.743614,STR CNO.ESTUDIANT ES,4912.0,45.0,0.0,1.0,4.98,0.0,(1),5.98,0.0,red,3.111032028469751
IBERDROLA,MADRID,GETAFE,40.311262,-3.743614,STR CNO.ESTUDIANT ES,4912.0,15.0,0.0,1.0,4.84,0.0,(1),5.84,0.0,red,3.1084326164319975
IBERDROLA,MADRID,GETAFE,40.311262,-3.743614,STR CNO.ESTUDIANT ES,4912.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,GETAFE,40.311262,-3.743614,STR CNO.ESTUDIANT ES,4912.0,15.0,0.0,1.0,2.04,0.0,(1),3.04,0.0,red,3.0564443756769304
IBERDROLA,MADRID,COLMENAR VIEJO,40.668566,-3.757393,STR COLMENAR VIEJO,4013.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,COLMENAR VIEJO,40.668566,-3.757393,STR COLMENAR VIEJO,4013.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,COLMENAR VIEJO,40.668566,-3.757393,STR COLMENAR VIEJO,4013.0,20.0,0.0,0.0,22.23,0.0,,22.23,0.0,red,3.4127494971375523
IBERDROLA,MADRID,COLMENAR VIEJO,40.668566,-3.757393,STR COLMENAR VIEJO,4013.0,20.0,0.0,0.0,26.68,0.0,,26.68,0.0,red,3.495373665480427
IBERDROLA,MADRID,COLMENAR VIEJO,40.668566,-3.757393,STR COLMENAR VIEJO,4013.0,20.0,0.0,0.0,40.43,0.0,,40.43,0.0,red,3.7506730620454896
IBERDROLA,MADRID,BATRES,40.244347,-3.948069,STR COTORREDOND O,4894.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,BATRES,40.244347,-3.948069,STR COTORREDOND O,4894.0,15.0,0.0,1.0,6.36,0.0,(1),7.36,0.0,red,3.1366548042704627
IBERDROLA,MADRID,TRES CANTOS,40.617624,-3.705514,STR CS CARBUROS METALICOS,4266.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,LEGANES,40.344775,-3.723929,STR CTRA.TOLEDO,4910.0,45.0,0.0,1.0,5.13,0.0,(1),6.13,0.0,red,3.1138171127959153
IBERDROLA,MADRID,LEGANES,40.344775,-3.723929,STR CTRA.TOLEDO,4910.0,15.0,0.0,0.0,5.16,0.0,,5.16,0.0,red,3.095806900820053
IBERDROLA,MADRID,LEGANES,40.344775,-3.723929,STR CTRA.TOLEDO,4910.0,45.0,0.0,1.0,13.79,0.0,(1),14.79,0.0,red,3.274609314559802
IBERDROLA,MADRID,LEGANES,40.344775,-3.723929,STR CTRA.TOLEDO,4910.0,15.0,0.0,0.0,2.9,0.0,,2.9,0.0,red,3.0538449636391767
IBERDROLA,MADRID,LEGANES,40.340092,-3.739094,STR EL CARRASCAL,4882.0,45.0,0.0,1.0,5.98,0.0,(1),6.98,0.0,red,3.129599257310846
IBERDROLA,MADRID,LEGANES,40.340092,-3.739094,STR EL CARRASCAL,4882.0,15.0,0.0,0.0,5.54,0.0,,5.54,0.0,red,3.102862447779669
IBERDROLA,MADRID,LEGANES,40.340092,-3.739094,STR EL CARRASCAL,4882.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,LEGANES,40.340092,-3.739094,STR EL CARRASCAL,4882.0,15.0,0.0,0.0,5.6,0.0,,5.6,0.0,red,3.1039764815101347
IBERDROLA,MADRID,GETAFE,40.274363,-3.703729,STR EL JUNCAL,5109.0,45.0,0.0,0.0,1.6,0.0,,1.6,0.0,red,3.0297075661457527
IBERDROLA,MADRID,GETAFE,40.274363,-3.703729,STR EL JUNCAL,5109.0,15.0,0.0,0.0,13.57,0.0,,13.57,0.0,red,3.2519572953736655
IBERDROLA,MADRID,GETAFE,40.274363,-3.703729,STR EL JUNCAL,5109.0,45.0,0.0,1.0,1.0,0.0,(1),2.0,0.0,red,3.037134457682191
IBERDROLA,MADRID,GETAFE,40.274363,-3.703729,STR EL JUNCAL,5109.0,15.0,0.0,0.0,6.66,0.0,,6.66,0.0,red,3.123657744081696
IBERDROLA,MADRID,FUENLABRADA,40.290676,-3.840191,STR EL MAZO,5111.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,FUENLABRADA,40.290676,-3.840191,STR EL MAZO,5111.0,15.0,0.0,1.0,3.35,0.0,(1),4.35,0.0,red,3.0807674454587652
IBERDROLA,MADRID,FUENLABRADA,40.290676,-3.840191,STR EL MAZO,5111.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,FUENLABRADA,40.290676,-3.840191,STR EL MAZO,5111.0,15.0,0.0,1.0,3.01,0.0,(1),4.01,0.0,red,3.074454587652793
IBERDROLA,MADRID,MADRID,40.403553,-3.702755,STR EMBAJADORES,4035.0,15.0,0.0,0.0,7.83,0.0,,7.83,0.0,red,3.1453814018257775
IBERDROLA,MADRID,MADRID,40.403553,-3.702755,STR EMBAJADORES,4035.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,MADRID,40.403553,-3.702755,STR EMBAJADORES,4035.0,15.0,0.0,0.0,9.14,0.0,,9.14,0.0,red,3.169704471607613
IBERDROLA,MADRID,MADRID,40.403553,-3.702755,STR EMBAJADORES,4035.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,VALDEMORO,40.181035,-3.705366,STR ERAS DE VALDEMORO,4244.0,45.0,0.0,1.0,48.7,0.0,(1),49.7,0.0,red,3.922791273402445
IBERDROLA,MADRID,VALDEMORO,40.181035,-3.705366,STR ERAS DE VALDEMORO,4244.0,15.0,0.0,0.0,6.6,0.0,,6.6,0.0,red,3.12254371035123
IBERDROLA,MADRID,VALDEMORO,40.181035,-3.705366,STR ERAS DE VALDEMORO,4244.0,45.0,0.0,1.0,37.88,0.0,(1),38.88,0.0,red,3.721893857341792
IBERDROLA,MADRID,VALDEMORO,40.181035,-3.705366,STR ERAS DE VALDEMORO,4244.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,EL ESCORIAL,40.605739,-4.115911,STR ESCORIAL,4027.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,EL ESCORIAL,40.605739,-4.115911,STR ESCORIAL,4027.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,EL ESCORIAL,40.605739,-4.115911,STR ESCORIAL,4027.0,20.0,0.0,0.0,13.44,0.0,,13.44,0.0,red,3.249543555624323
IBERDROLA,MADRID,EL ESCORIAL,40.605739,-4.115911,STR ESCORIAL,4027.0,20.0,0.0,0.0,10.46,0.0,,10.46,0.0,red,3.1942132136778585
IBERDROLA,MADRID,PARLA,40.233157,-3.76175,STR FELIPE-2,4925.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,PARLA,40.233157,-3.76175,STR FELIPE-2,4925.0,15.0,0.0,1.0,6.48,0.0,(1),7.48,0.0,red,3.1388828717313944
IBERDROLA,MADRID,PARLA,40.233157,-3.76175,STR FELIPE-2,4925.0,45.0,0.0,1.0,19.68,0.0,(1),20.68,0.0,red,3.383970292433854
IBERDROLA,MADRID,PARLA,40.233157,-3.76175,STR FELIPE-2,4925.0,15.0,0.0,0.0,5.6,0.0,,5.6,0.0,red,3.1039764815101347
IBERDROLA,MADRID,BUITRAGO DEL LOZOYA,41.005683,-3.631307,STR GANDULLAS,4096.0,66.0,0.0,0.0,0.1,0.0,,0.1,0.0,red,3.0018567228841095
IBERDROLA,MADRID,BUITRAGO DEL LOZOYA,41.005683,-3.631307,STR GANDULLAS,4096.0,20.0,0.0,0.0,7.37,0.0,,7.37,0.0,red,3.1368404765588735
IBERDROLA,MADRID,BUITRAGO DEL LOZOYA,41.005683,-3.631307,STR GANDULLAS,4096.0,20.0,0.0,0.0,3.12,0.0,,3.12,0.0,red,3.057929753984218
IBERDROLA,MADRID,GRIÑON,40.204966,-3.858389,STR GRIÑON,4169.0,45.0,0.0,1.0,2.67,0.0,(1),3.67,0.0,red,3.0681417298468205
IBERDROLA,MADRID,GRIÑON,40.204966,-3.858389,STR GRIÑON,4169.0,15.0,0.0,1.0,2.78,0.0,(1),3.78,0.0,red,3.070184125019341
IBERDROLA,MADRID,GRIÑON,40.204966,-3.858389,STR GRIÑON,4169.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,GRIÑON,40.204966,-3.858389,STR GRIÑON,4169.0,15.0,0.0,1.0,8.06,0.0,(1),9.06,0.0,red,3.168219093300325
IBERDROLA,MADRID,HUMANES DE MADRID,40.238086,-3.838754,STR HUMANES,4895.0,45.0,0.0,1.0,16.46,0.0,(1),17.46,0.0,red,3.324183815565527
IBERDROLA,MADRID,HUMANES DE MADRID,40.238086,-3.838754,STR HUMANES,4895.0,15.0,0.0,1.0,6.86,0.0,(1),7.86,0.0,red,3.1459384186910104
IBERDROLA,MADRID,HUMANES DE MADRID,40.238086,-3.838754,STR HUMANES,4895.0,45.0,0.0,1.0,1.15,0.0,(1),2.15,0.0,red,3.0399195420083553
IBERDROLA,MADRID,HUMANES DE MADRID,40.238086,-3.838754,STR HUMANES,4895.0,15.0,0.0,1.0,23.53,0.0,(1),24.53,0.0,red,3.4554541234720717
IBERDROLA,MADRID,GETAFE,40.312527,-3.713716,STR JUAN CIERVA,4913.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,GETAFE,40.312527,-3.713716,STR JUAN CIERVA,4913.0,15.0,0.0,1.0,8.87,0.0,(1),9.87,0.0,red,3.183258548661612
IBERDROLA,MADRID,GETAFE,40.312527,-3.713716,STR JUAN CIERVA,4913.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,GETAFE,40.312527,-3.713716,STR JUAN CIERVA,4913.0,15.0,0.0,1.0,9.4,0.0,(1),10.4,0.0,red,3.1930991799473927
IBERDROLA,MADRID,GETAFE,40.312527,-3.713716,STR JUAN CIERVA,4913.0,15.0,0.0,1.0,6.75,0.0,(1),7.75,0.0,red,3.14389602351849
IBERDROLA,MADRID,GETAFE,40.312527,-3.713716,STR JUAN CIERVA,4913.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,MOSTOLES,40.310177,-3.886445,STR LA ANTUSANA,4903.0,45.0,0.0,1.0,3.75,0.0,(1),4.75,0.0,red,3.0881943369952034
IBERDROLA,MADRID,MOSTOLES,40.310177,-3.886445,STR LA ANTUSANA,4903.0,15.0,0.0,1.0,6.84,0.0,(1),7.84,0.0,red,3.1455670741141883
IBERDROLA,MADRID,MOSTOLES,40.310177,-3.886445,STR LA ANTUSANA,4903.0,45.0,0.0,1.0,8.0,0.0,(1),9.0,0.0,red,3.167105059569859
IBERDROLA,MADRID,MOSTOLES,40.310177,-3.886445,STR LA ANTUSANA,4903.0,15.0,0.0,1.0,4.29,0.0,(1),5.29,0.0,red,3.098220640569395
IBERDROLA,MADRID,SAN MARTIN DE VALDEIGLESIAS,40.335529,-4.371888,STR LA BIZCA,4961.0,45.0,0.0,0.0,1.2,0.0,,1.2,0.0,red,3.0222806746093145
IBERDROLA,MADRID,SAN MARTIN DE VALDEIGLESIAS,40.335529,-4.371888,STR LA BIZCA,4961.0,15.0,0.0,0.0,6.14,0.0,,6.14,0.0,red,3.114002785084326
IBERDROLA,MADRID,SAN MARTIN DE VALDEIGLESIAS,40.335529,-4.371888,STR LA BIZCA,4961.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,SAN MARTIN DE VALDEIGLESIAS,40.335529,-4.371888,STR LA BIZCA,4961.0,15.0,0.0,0.0,4.12,0.0,,4.12,0.0,red,3.0764969828253133
IBERDROLA,MADRID,ALCORCON,40.352968,-3.840348,STR LA PERATA,5114.0,45.0,0.0,1.0,3.0,0.0,(1),4.0,0.0,red,3.074268915364382
IBERDROLA,MADRID,ALCORCON,40.352968,-3.840348,STR LA PERATA,5114.0,15.0,0.0,1.0,10.54,0.0,(1),11.54,0.0,red,3.214265820826242
IBERDROLA,MADRID,ALCORCON,40.352968,-3.840348,STR LA PERATA,5114.0,45.0,0.0,1.0,7.23,0.0,(1),8.23,0.0,red,3.1528082933622157
IBERDROLA,MADRID,ALCORCON,40.352968,-3.840348,STR LA PERATA,5114.0,15.0,0.0,1.0,8.81,0.0,(1),9.81,0.0,red,3.1821445149311467
IBERDROLA,MADRID,ALCORCON,40.352968,-3.840348,STR LA PERATA,5114.0,20.0,0.0,0.0,7.5,0.0,,7.5,0.0,red,3.139254216308216
IBERDROLA,MADRID,ALCORCON,40.352968,-3.840348,STR LA PERATA,5114.0,45.0,0.0,1.0,5.0,0.0,(1),6.0,0.0,red,3.111403373046573
IBERDROLA,MADRID,MOSTOLES,40.32009,-3.847368,STR LA REGUERA,4907.0,15.0,0.0,1.0,6.86,0.0,(1),7.86,0.0,red,3.1459384186910104
IBERDROLA,MADRID,MOSTOLES,40.32009,-3.847368,STR LA REGUERA,4907.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,MOSTOLES,40.32009,-3.847368,STR LA REGUERA,4907.0,15.0,0.0,1.0,5.64,0.0,(1),6.64,0.0,red,3.123286399504874
IBERDROLA,MADRID,MOSTOLES,40.32009,-3.847368,STR LA REGUERA,4907.0,45.0,0.0,1.0,4.95,0.0,(1),5.95,0.0,red,3.110475011604518
IBERDROLA,MADRID,FUENLABRADA,40.297903,-3.799692,STR LA SERNA,4899.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,FUENLABRADA,40.297903,-3.799692,STR LA SERNA,4899.0,15.0,0.0,1.0,6.69,0.0,(1),7.69,0.0,red,3.1427819897880243
IBERDROLA,MADRID,FUENLABRADA,40.297903,-3.799692,STR LA SERNA,4899.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,FUENLABRADA,40.297903,-3.799692,STR LA SERNA,4899.0,15.0,0.0,1.0,3.71,0.0,(1),4.71,0.0,red,3.0874516478415597
IBERDROLA,MADRID,TORREJON DE LA CALZADA,40.189062,-3.803578,STR LAS AVENIDAS,5284.0,45.0,0.0,1.0,10.37,0.0,(1),11.37,0.0,red,3.2111093919232556
IBERDROLA,MADRID,TORREJON DE LA CALZADA,40.189062,-3.803578,STR LAS AVENIDAS,5284.0,15.0,0.0,0.0,13.81,0.0,,13.81,0.0,red,3.2564134302955283
IBERDROLA,MADRID,COLMENAR VIEJO,40.653473,-3.789438,STR LAVANDERAS,4196.0,20.0,0.0,0.0,2.59,0.0,,2.59,0.0,red,3.0480891226984372
IBERDROLA,MADRID,COLMENAR VIEJO,40.653473,-3.789438,STR LAVANDERAS,4196.0,20.0,0.0,0.0,10.0,0.0,,10.0,0.0,red,3.1856722884109545
IBERDROLA,MADRID,COLMENAR VIEJO,40.653473,-3.789438,STR LAVANDERAS,4196.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,COLMENAR VIEJO,40.653473,-3.789438,STR LAVANDERAS,4196.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,ALCORCON,40.352895,-3.8243,STR LISBOA,4936.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,ALCORCON,40.352895,-3.8243,STR LISBOA,4936.0,15.0,0.0,1.0,6.94,0.0,(1),7.94,0.0,red,3.147423796998298
IBERDROLA,MADRID,ALCORCON,40.352895,-3.8243,STR LISBOA,4936.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,ALCORCON,40.352895,-3.8243,STR LISBOA,4936.0,15.0,0.0,1.0,6.94,0.0,(1),7.94,0.0,red,3.147423796998298
IBERDROLA,MADRID,ALCORCON,40.33182,-3.816461,STR LOS ESCOLARES,4934.0,45.0,0.0,0.0,5.0,0.0,,5.0,0.0,red,3.0928361442054775
IBERDROLA,MADRID,ALCORCON,40.33182,-3.816461,STR LOS ESCOLARES,4934.0,15.0,0.0,0.0,1.67,0.0,,1.67,0.0,red,3.0310072721646293
IBERDROLA,MADRID,ALCORCON,40.33182,-3.816461,STR LOS ESCOLARES,4934.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,ALCORCON,40.33182,-3.816461,STR LOS ESCOLARES,4934.0,15.0,0.0,0.0,1.73,0.0,,1.73,0.0,red,3.032121305895095
IBERDROLA,MADRID,PARLA,40.222925,-3.776663,STR LOS NAVEROS,4926.0,45.0,0.0,1.0,8.05,9.9,(1),18.95,0.0,red,3.351848986538759
IBERDROLA,MADRID,PARLA,40.222925,-3.776663,STR LOS NAVEROS,4926.0,15.0,0.0,1.0,4.05,0.0,(1),5.05,0.0,red,3.093764505647532
IBERDROLA,MADRID,PARLA,40.222925,-3.776663,STR LOS NAVEROS,4926.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,PARLA,40.222925,-3.776663,STR LOS NAVEROS,4926.0,15.0,0.0,1.0,6.6,0.0,(1),7.6,0.0,red,3.1411109391923255
IBERDROLA,MADRID,MIRAFLORES DE LA SIERRA,40.775663,-3.774181,STR MIRAFLORES,4135.0,66.0,0.0,0.0,1.2,0.0,,1.2,0.0,red,3.0222806746093145
IBERDROLA,MADRID,MIRAFLORES DE LA SIERRA,40.775663,-3.774181,STR MIRAFLORES,4135.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,MIRAFLORES DE LA SIERRA,40.775663,-3.774181,STR MIRAFLORES,4135.0,20.0,0.0,0.0,4.83,0.0,,4.83,0.0,red,3.0896797153024913
IBERDROLA,MADRID,MIRAFLORES DE LA SIERRA,40.775663,-3.774181,STR MIRAFLORES,4135.0,20.0,0.0,0.0,3.35,0.0,,3.35,0.0,red,3.06220021661767
IBERDROLA,MADRID,MORALZARZAL,40.702856,-3.952988,STR MORALZARZAL,5240.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,MORALZARZAL,40.702856,-3.952988,STR MORALZARZAL,5240.0,66.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,MORALZARZAL,40.702856,-3.952988,STR MORALZARZAL,5240.0,20.0,0.0,0.0,26.83,0.0,,26.83,0.0,red,3.498158749806591
IBERDROLA,MADRID,MORALZARZAL,40.702856,-3.952988,STR MORALZARZAL,5240.0,20.0,0.0,0.0,21.54,0.0,,21.54,0.0,red,3.3999381092371963
IBERDROLA,MADRID,MOSTOLES,40.318443,-3.866384,STR MOSTOLES,4906.0,45.0,0.0,1.0,8.0,0.0,(1),9.0,0.0,red,3.167105059569859
IBERDROLA,MADRID,MOSTOLES,40.318443,-3.866384,STR MOSTOLES,4906.0,15.0,0.0,0.0,8.79,0.0,,8.79,0.0,red,3.163205941513229
IBERDROLA,MADRID,MOSTOLES,40.318443,-3.866384,STR MOSTOLES,4906.0,45.0,0.0,1.0,0.0,0.0,(1),1.0,0.0,red,3.0185672288410954
IBERDROLA,MADRID,MOSTOLES,40.318443,-3.866384,STR MOSTOLES,4906.0,15.0,0.0,1.0,6.86,0.0,(1),7.86,0.0,red,3.1459384186910104
IBERDROLA,MADRID,NAVALAGAMELL A,40.457419,-4.113328,STR NAVALAGAMELL A,4134.0,66.0,0.0,0.0,0.15,0.0,,0.15,0.0,red,3.0027850843261645
IBERDROLA,MADRID,NAVALAGAMELL A,40.457419,-4.113328,STR NAVALAGAMELL A,4134.0,20.0,0.0,0.0,14.32,0.0,,14.32,0.0,red,3.2658827170044873
IBERDROLA,MADRID,NAVALCARNERO,40.302982,-4.008325,STR NAVALCARNERO,4904.0,45.0,0.0,0.0,1.96,0.0,,1.96,0.0,red,3.036391768528547
IBERDROLA,MADRID,NAVALCARNERO,40.302982,-4.008325,STR NAVALCARNERO,4904.0,15.0,0.0,0.0,3.68,0.0,,3.68,0.0,red,3.0683274021352314
IBERDROLA,MADRID,NAVALCARNERO,40.302982,-4.008325,STR NAVALCARNERO,4904.0,45.0,0.0,1.0,18.64,0.0,(1),19.64,0.0,red,3.364660374439115
IBERDROLA,MADRID,NAVALCARNERO,40.302982,-4.008325,STR NAVALCARNERO,4904.0,15.0,0.0,1.0,12.27,0.0,(1),13.27,0.0,red,3.246387126721337
IBERDROLA,MADRID,MADRID,40.358901,-3.699605,STR OLVIDO,4228.0,15.0,0.0,0.0,3.11,0.0,,3.11,0.0,red,3.057744081695807
IBERDROLA,MADRID,MADRID,40.358901,-3.699605,STR OLVIDO,4228.0,45.0,0.0,1.0,16.0,0.0,(1),17.0,0.0,red,3.315642890298623
IBERDROLA,MADRID,ALCORCON,40.340032,-3.802796,STR P.I.ALCORCO-1,4885.0,45.0,0.0,0.0,0.0,0.0,,0.0,0.0,red,3.0
IBERDROLA,MADRID,ALCORCON,40.340032,-3.802796,STR P.I.ALCORCO-1,4885.0,15.0,0.0,0.0,5.52,0.0,,5.52,0.0,red,3.102491103202847
IBERDROLA,MADRID,ALCORCON,40.340032,-3.802796,STR P.I.ALCORCO-1,4885.0,45.0,0.0,1.0,4.0,0.0,(1),5.0,0.0,red,3.0928361442054775
IBERDROLA,MADRID,ALCORCON,40.340032,-3.802796,STR P.I.ALCORCO-1,4885.0,15.0,0.0,1.0,1.2,0.0,(1),2.2,0.0,red,3.04084790345041
IBERDROLA,MADRID,LEGANES,40.323848,-3.757132,STR P.IND.LEGANES,4881.0,45.0,0.0,1.0,6.25,0.0,(1),7.25,0.0,red,3.134612409097942
IBERDROLA,MADRID,LEGANES,40.323848,-3.757132,STR P.IND.LEGANES,4881.0,15.0,0.0,1.0,5.53,0.0,(1),6.53,0.0,red,3.1212440043323535
IBERDROLA,MADRID,LEGANES,40.323848,-3.757132,STR P.IND.LEGANES,4881.0,45.0,0.0,1.0,10.14,0.0,(1),11.14,0.0,red,3.2068389292898036
IBERDROLA,MADRID,LEGANES,40.323848,-3.757132,STR P.IND.LEGANES,4881.0,15.0,0.0,0.0,9.56,0.0,,9.56,0.0,red,3.1775027077208726
IBERDROLA,MADRID,PINTO,40.253002,-3.709277,STR P.IND.PINTO,4924.0,45.0,0.0,1.0,0.0,24.75,(1),25.75,0.0,red,3.4781061426582083
IBERDROLA,MADRID,PINTO,40.253002,-3.709277,STR P.IND.PINTO,4924.0,15.0,0.0,1.0,11.54,0.0,(1),12.54,0.0,red,3.232833049667337
IBERDROLA,MADRID,PINTO,40.253002,-3.709277,STR P.IND.PINTO,4924.0,45.0,0.0,1.0,0.0,24.75,(1),25.75,0.0,red,3.4781061426582083
IBERDROLA,MADRID,PINTO,40.253002,-3.709277,STR P.IND.PINTO,4924.0,15.0,0.0,1.0,8.34,0.0,(1),9.34,0.0,red,3.173417917375832
IBERDROLA,MADRID,PINTO,40.245169,-3.719407,STR PINTO,4923.0,45.0,0.0,1.0,1.0,9.9,(1),11.9,0.0,red,3.2209500232090362
IBERDROLA,MADRID,PINTO,40.245169,-3.719407,STR PINTO,4923.0,15.0,0.0,1.0,4.56,0.0,(1),5.56,0.0,red,3.103233792356491
IBERDROLA,MADRID,MADRID,40.366276,-3.766417,STR PIQUEÑAS,4888.0,15.0,0.0,1.0,13.68,0.0,(1),14.68,0.0,red,3.2725669193872813
IBERDROLA,MADRID,MADRID,40.366276,-3.766417,STR PIQUEÑAS,4888.0,45.0,0.0,0.0,1.2,35.0,,36.2,0.0,red,3.672133684047656
IBERDROLA,MADRID,MADRID,40.366276,-3.766417,STR PIQUEÑAS,4888.0,15.0,0.0,0.0,8.64,0.0,,8.64,0.0,red,3.1604208571870647
IBERDROLA,MADRID,MADRID,40.366276,-3.766417,STR PIQUEÑAS,4888.0,45.0,0.0,1.0,1.15,0.0,(1),2.15,0.0,red,3.0399195420083553
IBERDROLA,MADRID,MOSTOLES,40.32756,-3.851176,STR PQ.ESTORIL,4908.0,45.0,0.0,1.0,3.5,0.0,(1),4.5,0.0,red,3.0835525297849298
IBERDROLA,MADRID,MOSTOLES,40.32756,-3.851176,STR PQ.ESTORIL,4908.0,15.0,0.0,1.0,6.07,0.0,(1),7.07,0.0,red,3.131270307906545
